Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Z_CostContact;Z_Revenue;Response;Age;Customer_Days;MntTotal;MntRegularProds;AcceptedCmpOverall;MntCalculado;Diferencia_Mnt;Total_Children;Spending_Category;Income_Category;Total_Purchases;Deals_Percentage;Marital_Status;Education
34469.0;1;1;58;19.0;6.0;20.0;0.0;5.0;12.0;3;1;1;4;4;0;0;0;0;0;0;3;11;0;72;2215;50.0;38;0;62.0;12.0;2;Low;Low;9;33.33333333333333;Married;PhD
83033.0;1;0;82;812.0;99.0;431.0;237.0;149.0;33.0;1;11;4;10;5;0;0;0;1;0;0;3;11;0;34;2201;1728.0;1695;1;1761.0;33.0;1;High;High;26;3.8461538461538463;Together;Graduation
24401.0;0;0;98;73.0;28.0;217.0;10.0;24.0;115.0;3;6;1;6;8;0;0;0;0;0;0;3;11;0;41;2826;352.0;237;0;467.0;115.0;0;Medium;Low;16;18.75;Together;Master
77583.0;0;0;93;372.0;23.0;384.0;250.0;12.0;108.0;1;4;5;9;2;0;0;0;1;0;0;3;11;0;42;2298;1041.0;933;1;1149.0;108.0;0;High;High;19;5.263157894736842;Married;Graduation
74116.0;0;0;53;871.0;111.0;704.0;145.0;55.0;166.0;1;4;4;10;2;0;1;0;0;0;0;3;11;0;38;2340;1886.0;1720;1;2052.0;166.0;0;High;High;19;5.263157894736842;Single;2n Cycle
68397.0;0;1;6;760.0;80.0;466.0;17.0;13.0;80.0;1;6;9;5;3;0;0;0;0;0;0;3;11;0;44;2383;1336.0;1256;0;1416.0;80.0;1;High;High;21;4.761904761904762;Married;PhD
79632.0;0;0;42;471.0;0.0;510.0;99.0;21.0;12.0;1;6;4;9;2;0;0;0;0;0;0;3;11;0;46;2241;1101.0;1089;0;1113.0;12.0;0;High;High;20;5.0;Together;PhD
46107.0;1;0;78;31.0;9.0;27.0;16.0;9.0;33.0;1;1;1;4;3;0;0;0;0;0;0;3;11;0;31;2298;92.0;59;0;125.0;33.0;1;Medium;Medium;7;14.285714285714285;Single;Graduation
64950.0;0;1;29;819.0;0.0;72.0;12.0;0.0;63.0;2;11;2;10;7;0;1;0;0;0;0;3;11;0;69;2845;903.0;840;1;966.0;63.0;1;High;High;25;8.0;Single;PhD
25443.0;1;0;82;1.0;4.0;3.0;8.0;9.0;7.0;1;1;0;3;8;0;0;0;0;0;0;3;11;0;31;2713;25.0;18;0;32.0;7.0;1;Low;Low;5;20.0;Married;Basic
32892.0;1;0;78;26.0;0.0;15.0;2.0;1.0;2.0;2;3;0;3;8;0;0;0;0;0;0;3;11;0;49;2194;44.0;42;0;46.0;2.0;1;Low;Low;8;25.0;Together;PhD
71796.0;0;0;54;354.0;21.0;311.0;167.0;75.0;32.0;1;9;3;4;4;0;0;0;0;0;0;3;11;0;49;2407;928.0;896;0;960.0;32.0;0;High;High;17;5.88235294117647;Together;Graduation
67536.0;0;1;45;1253.0;0.0;447.0;23.0;71.0;35.0;3;11;5;11;8;0;0;0;1;0;0;3;11;0;50;2562;1794.0;1759;1;1829.0;35.0;1;High;High;30;10.0;Married;PhD
55239.0;0;1;59;371.0;17.0;238.0;23.0;24.0;106.0;3;7;5;11;5;0;0;0;0;0;0;3;11;0;49;2509;673.0;567;0;779.0;106.0;1;Medium;Medium;26;11.538461538461538;Single;Graduation
60554.0;1;0;8;588.0;7.0;76.0;110.0;15.0;15.0;2;8;4;9;6;0;0;0;0;0;0;3;11;0;45;2483;796.0;781;0;811.0;15.0;1;High;Medium;23;8.695652173913043;Divorced;PhD
64831.0;1;1;51;480.0;86.0;249.0;75.0;86.0;144.0;8;6;3;5;6;0;0;0;0;0;0;3;11;0;68;2543;976.0;832;0;1120.0;144.0;2;High;High;22;36.36363636363637;Single;2n Cycle
56067.0;0;1;51;517.0;12.0;54.0;16.0;6.0;120.0;2;7;4;7;5;0;0;0;0;0;0;3;11;0;58;2503;605.0;485;0;725.0;120.0;1;Medium;Medium;20;10.0;Together;PhD
82025.0;0;0;76;267.0;98.0;606.0;48.0;70.0;98.0;1;3;2;6;1;0;0;1;0;0;0;3;11;1;37;2556;1089.0;991;1;1187.0;98.0;0;High;High;12;8.333333333333332;Divorced;Graduation
94384.0;0;0;62;1111.0;24.0;790.0;160.0;45.0;172.0;0;5;8;5;2;0;1;1;1;0;0;3;11;1;67;2641;2130.0;1958;3;2302.0;172.0;0;High;High;18;0.0;Together;Graduation
14906.0;0;0;86;7.0;7.0;14.0;7.0;16.0;15.0;3;2;1;3;7;0;0;0;0;0;0;3;11;0;34;2713;51.0;36;0;66.0;15.0;0;Low;Low;9;33.33333333333333;Single;Basic
51563.0;0;0;60;1166.0;0.0;48.0;0.0;0.0;36.0;1;4;4;10;8;0;1;1;0;0;0;3;11;0;33;2795;1214.0;1178;2;1250.0;36.0;0;High;Medium;19;5.263157894736842;Married;PhD
57937.0;0;1;56;261.0;42.0;144.0;55.0;48.0;133.0;3;4;4;9;3;0;0;0;0;0;0;3;11;0;38;2292;550.0;417;0;683.0;133.0;1;Medium;Medium;20;15.0;Married;2n Cycle
68274.0;1;1;83;135.0;25.0;51.0;23.0;25.0;46.0;2;4;2;5;3;0;0;0;0;0;0;3;11;0;41;2431;259.0;213;0;305.0;46.0;2;Medium;High;13;15.384615384615385;Divorced;Graduation
39771.0;1;0;92;6.0;2.0;18.0;2.0;8.0;14.0;1;2;0;3;4;0;0;0;0;0;0;3;11;0;43;2364;36.0;22;0;50.0;14.0;1;Low;Low;6;16.666666666666664;Together;Graduation
67893.0;0;1;31;711.0;28.0;142.0;49.0;18.0;47.0;2;3;2;9;8;0;0;0;0;0;0;3;11;0;45;2795;948.0;901;0;995.0;47.0;1;High;High;16;12.5;Divorced;2n Cycle
27922.0;1;0;80;11.0;0.0;13.0;2.0;4.0;11.0;1;2;0;3;4;0;0;0;0;0;0;3;11;0;41;2209;30.0;19;0;41.0;11.0;1;Low;Low;6;16.666666666666664;Together;PhD
52190.0;1;1;39;42.0;0.0;17.0;0.0;0.0;18.0;3;2;1;3;5;1;0;0;0;0;0;3;11;0;44;2211;59.0;41;1;77.0;18.0;2;Low;Medium;9;33.33333333333333;Together;PhD
44051.0;1;1;20;79.0;7.0;58.0;6.0;3.0;18.0;4;3;1;4;6;0;0;0;0;0;0;3;11;1;47;2675;153.0;135;0;171.0;18.0;2;Medium;Medium;12;33.33333333333333;Divorced;Master
42767.0;2;0;53;20.0;6.0;43.0;19.0;5.0;38.0;1;3;1;2;8;0;0;0;0;0;0;3;11;0;49;2573;93.0;55;0;131.0;38.0;2;Medium;Medium;7;14.285714285714285;Single;PhD
46106.0;1;1;84;30.0;0.0;8.0;2.0;0.0;14.0;1;1;1;2;6;0;0;0;0;0;0;3;11;0;44;2208;40.0;26;0;54.0;14.0;2;Low;Medium;5;20.0;Together;Master
16927.0;1;1;50;20.0;2.0;23.0;3.0;1.0;4.0;5;3;0;4;8;0;0;0;0;0;0;3;11;0;44;2663;49.0;45;0;53.0;4.0;2;Low;Low;12;41.66666666666667;Married;PhD
59754.0;0;1;96;115.0;27.0;44.0;4.0;146.0;139.0;3;5;2;6;5;0;0;0;0;0;0;3;11;1;55;2734;336.0;197;0;475.0;139.0;1;Medium;Medium;16;18.75;Married;Graduation
53700.0;0;1;94;263.0;5.0;233.0;69.0;41.0;83.0;4;5;5;8;5;0;0;0;0;0;0;3;11;0;68;2840;611.0;528;0;694.0;83.0;1;Medium;Medium;22;18.181818181818183;Single;Graduation
59041.0;1;1;25;69.0;2.0;15.0;2.0;2.0;6.0;2;2;0;4;5;0;0;0;0;0;0;3;11;0;47;2212;90.0;84;0;96.0;6.0;2;Low;Medium;8;25.0;Married;Graduation
54237.0;0;1;48;267.0;3.0;30.0;4.0;0.0;57.0;4;5;2;5;6;0;0;0;0;0;0;3;11;0;63;2587;304.0;247;0;361.0;57.0;1;Medium;Medium;16;25.0;Divorced;PhD
70647.0;0;1;65;561.0;85.0;171.0;25.0;123.0;114.0;2;4;7;13;2;0;0;0;0;0;0;3;11;0;53;2805;965.0;851;0;1079.0;114.0;1;High;High;26;7.6923076923076925;Divorced;Graduation
52597.0;0;1;69;492.0;0.0;37.0;7.0;0.0;42.0;3;6;3;8;5;0;0;0;0;0;0;3;11;0;58;2212;536.0;494;0;578.0;42.0;1;Medium;Medium;20;15.0;Single;PhD
41021.0;1;0;12;14.0;7.0;9.0;6.0;16.0;12.0;2;2;0;3;6;0;0;0;0;0;0;3;11;1;51;2705;52.0;40;0;64.0;12.0;1;Low;Medium;7;28.57142857142857;Together;Master
40233.0;0;1;84;80.0;4.0;46.0;0.0;17.0;2.0;5;2;1;5;6;0;0;0;0;0;0;3;11;0;45;2417;147.0;145;0;149.0;2.0;1;Medium;Low;13;38.46153846153847;Married;PhD
50183.0;1;1;47;97.0;12.0;84.0;13.0;10.0;15.0;7;3;1;6;5;0;0;0;0;0;0;3;11;0;40;2163;216.0;201;0;231.0;15.0;2;Medium;Medium;17;41.17647058823529;Married;Graduation
54753.0;0;1;87;197.0;107.0;227.0;7.0;59.0;131.0;3;5;2;11;4;0;0;0;0;0;0;3;11;0;61;2449;597.0;466;0;728.0;131.0;1;Medium;Medium;21;14.285714285714285;Together;Graduation
92955.0;0;0;35;693.0;21.0;925.0;31.0;24.0;84.0;1;6;7;9;2;0;0;1;1;0;0;3;11;1;47;2473;1694.0;1610;2;1778.0;84.0;0;High;High;23;4.3478260869565215;Married;Graduation
33471.0;1;0;47;43.0;2.0;27.0;0.0;9.0;12.0;3;3;0;4;7;0;0;0;0;0;0;3;11;0;47;2784;81.0;69;0;93.0;12.0;1;Low;Low;10;30.0;Married;Graduation
34596.0;1;0;48;14.0;0.0;2.0;0.0;0.0;7.0;1;1;0;2;8;0;0;0;0;0;0;3;11;1;46;2601;16.0;9;0;23.0;7.0;1;Low;Low;4;25.0;Married;PhD
44010.0;1;0;46;186.0;36.0;234.0;86.0;72.0;48.0;6;10;2;6;9;0;0;0;0;0;0;3;11;0;40;2783;614.0;566;0;662.0;48.0;1;Medium;Medium;24;25.0;Together;Graduation
84219.0;0;0;27;434.0;137.0;400.0;45.0;137.0;45.0;1;3;4;10;1;0;0;0;0;0;0;3;11;0;32;2306;1153.0;1108;0;1198.0;45.0;0;High;High;18;5.555555555555555;Married;Graduation
40706.0;2;1;37;59.0;0.0;11.0;4.0;2.0;5.0;4;3;0;4;7;0;0;0;0;0;0;3;11;0;52;2687;76.0;71;0;81.0;5.0;3;Low;Medium;11;36.36363636363637;Together;PhD
15716.0;1;0;8;16.0;5.0;30.0;8.0;7.0;26.0;3;3;0;4;8;0;0;0;0;0;1;3;11;0;32;2753;66.0;40;0;92.0;26.0;1;Low;Low;10;30.0;Married;2n Cycle
59052.0;0;1;29;230.0;35.0;75.0;63.0;57.0;31.0;3;7;1;7;5;0;0;0;0;0;0;3;11;0;61;2383;460.0;429;0;491.0;31.0;1;Medium;Medium;18;16.666666666666664;Divorced;2n Cycle
80573.0;0;0;85;829.0;138.0;430.0;60.0;92.0;15.0;1;4;6;13;2;0;0;0;0;0;0;3;11;0;49;2782;1549.0;1534;0;1564.0;15.0;0;High;High;24;4.166666666666666;Together;Master
83715.0;0;0;2;318.0;8.0;407.0;150.0;35.0;8.0;1;2;8;13;0;0;0;0;0;0;0;3;11;0;58;2305;918.0;910;0;926.0;8.0;0;High;High;24;4.166666666666666;Married;Graduation
82576.0;0;0;66;1206.0;55.0;445.0;168.0;18.0;18.0;1;2;4;12;1;0;0;1;0;0;0;3;11;0;61;2856;1892.0;1874;1;1910.0;18.0;0;High;High;19;5.263157894736842;Together;Master
35704.0;1;1;54;30.0;9.0;12.0;2.0;11.0;30.0;3;2;0;4;4;0;0;0;0;0;0;3;11;0;68;2336;64.0;34;0;94.0;30.0;2;Low;Low;9;33.33333333333333;Married;Graduation
53103.0;0;1;70;729.0;17.0;133.0;11.0;0.0;195.0;5;10;6;7;7;1;0;0;0;0;0;3;11;0;66;2449;890.0;695;1;1085.0;195.0;1;High;Medium;28;17.857142857142858;Together;Graduation
46779.0;1;1;55;12.0;1.0;3.0;0.0;0.0;7.0;1;0;1;2;4;0;0;0;0;0;0;3;11;0;60;2511;16.0;9;0;23.0;7.0;2;Low;Medium;4;25.0;Widow;2n Cycle
4861.0;0;0;20;2.0;1.0;1.0;1.0;0.0;1.0;0;0;0;0;14;0;0;0;0;0;0;3;11;0;55;2166;5.0;4;0;6.0;1.0;0;Low;Low;0;0.0;Divorced;Graduation
33462.0;1;0;78;22.0;3.0;18.0;0.0;0.0;11.0;1;2;0;3;7;0;0;0;0;0;0;3;11;0;41;2485;43.0;32;0;54.0;11.0;1;Low;Low;6;16.666666666666664;Divorced;Master
80763.0;0;0;17;674.0;168.0;108.0;192.0;42.0;231.0;1;5;11;6;3;0;0;1;1;0;0;3;11;1;70;2477;1184.0;953;2;1415.0;231.0;0;High;High;23;4.3478260869565215;Married;Graduation
65352.0;0;1;43;284.0;3.0;84.0;4.0;7.0;23.0;2;4;2;8;4;0;0;0;0;0;0;3;11;0;46;2471;382.0;359;0;405.0;23.0;1;Medium;High;16;12.5;Married;PhD
82170.0;0;0;13;1023.0;93.0;651.0;49.0;55.0;37.0;1;5;6;7;2;0;0;0;0;0;0;3;11;0;42;2375;1871.0;1834;0;1908.0;37.0;0;High;High;19;5.263157894736842;Married;PhD
75759.0;0;0;46;1394.0;22.0;708.0;89.0;91.0;182.0;1;9;7;9;5;1;0;1;1;0;0;3;11;1;51;2406;2304.0;2122;3;2486.0;182.0;0;High;High;26;3.8461538461538463;Married;Graduation
79689.0;0;0;65;311.0;26.0;640.0;180.0;37.0;121.0;1;4;9;13;2;0;0;0;0;0;0;3;11;0;44;2572;1194.0;1073;0;1315.0;121.0;0;High;High;27;3.7037037037037033;Single;2n Cycle
35340.0;1;1;1;27.0;0.0;12.0;0.0;1.0;5.0;2;2;0;3;5;0;0;0;0;0;0;3;11;0;64;2159;40.0;35;0;45.0;5.0;2;Low;Low;7;28.57142857142857;Widow;PhD
85683.0;0;0;6;1296.0;17.0;311.0;45.0;69.0;51.0;1;2;4;10;1;0;1;1;1;1;0;3;11;1;66;2259;1738.0;1687;4;1789.0;51.0;0;High;High;17;5.88235294117647;Divorced;Graduation
24884.0;1;0;32;3.0;6.0;7.0;0.0;0.0;3.0;1;0;0;3;7;0;0;0;0;0;0;3;11;0;48;2736;16.0;13;0;19.0;3.0;1;Low;Low;4;25.0;Married;2n Cycle
42021.0;1;0;34;393.0;5.0;136.0;7.0;5.0;27.0;5;10;1;6;9;1;0;0;0;0;0;3;11;0;39;2826;546.0;519;1;573.0;27.0;1;Medium;Medium;22;22.727272727272727;Together;Master
64449.0;1;0;70;218.0;63.0;282.0;137.0;35.0;70.0;4;5;3;12;4;0;0;0;0;0;0;3;11;0;31;2290;735.0;665;0;805.0;70.0;1;Medium;High;24;16.666666666666664;Single;Graduation
64587.0;1;1;49;66.0;0.0;16.0;0.0;6.0;20.0;2;1;1;4;3;0;0;0;0;0;0;3;11;0;66;2166;88.0;68;0;108.0;20.0;2;Low;High;8;25.0;Divorced;Graduation
75437.0;0;0;25;795.0;0.0;545.0;95.0;58.0;0.0;1;8;4;10;6;0;0;0;1;0;0;3;11;0;42;2391;1493.0;1493;1;1493.0;0.0;0;High;High;23;4.3478260869565215;Together;Graduation
52845.0;1;0;7;384.0;25.0;292.0;130.0;41.0;64.0;3;8;8;6;6;1;0;0;0;0;0;3;11;0;47;2479;872.0;808;1;936.0;64.0;1;High;Medium;25;12.0;Married;Graduation
46086.0;0;1;34;244.0;8.0;32.0;7.0;2.0;50.0;4;3;1;8;4;0;0;0;0;0;0;3;11;0;64;2397;293.0;243;0;343.0;50.0;1;Medium;Medium;16;25.0;Divorced;Graduation
78028.0;0;1;38;158.0;19.0;288.0;25.0;0.0;38.0;1;6;4;9;7;0;1;1;0;0;0;3;11;1;64;2816;490.0;452;2;528.0;38.0;1;Medium;High;20;5.0;Widow;PhD
95169.0;0;0;1;1285.0;21.0;449.0;106.0;20.0;20.0;1;4;3;4;1;0;0;1;1;0;0;3;11;1;33;2422;1881.0;1861;2;1901.0;20.0;0;High;High;12;8.333333333333332;Single;PhD
56337.0;1;1;25;349.0;16.0;144.0;28.0;5.0;182.0;5;8;5;4;8;1;0;0;1;0;0;3;11;1;39;2618;542.0;360;2;724.0;182.0;2;Medium;Medium;22;22.727272727272727;Married;2n Cycle
22434.0;1;0;25;4.0;12.0;11.0;3.0;13.0;15.0;2;2;0;3;8;0;0;0;0;0;0;3;11;0;33;2660;43.0;28;0;58.0;15.0;1;Low;Low;7;28.57142857142857;Together;Graduation
36930.0;0;1;50;223.0;2.0;31.0;0.0;2.0;39.0;5;5;2;4;8;0;0;0;0;0;0;3;11;0;66;2567;258.0;219;0;297.0;39.0;1;Medium;Low;16;31.25;Married;PhD
36130.0;0;1;46;157.0;43.0;127.0;68.0;56.0;37.0;6;3;8;4;4;1;0;0;0;0;0;3;11;1;66;2671;451.0;414;1;488.0;37.0;1;Medium;Low;21;28.57142857142857;Single;Graduation
65569.0;0;1;96;397.0;46.0;288.0;20.0;38.0;70.0;2;6;5;10;3;0;0;0;0;0;0;3;11;0;67;2760;789.0;719;0;859.0;70.0;1;High;High;23;8.695652173913043;Married;Master
19514.0;1;1;47;14.0;3.0;21.0;2.0;1.0;28.0;4;3;1;2;8;1;0;0;0;0;0;3;11;0;52;2313;41.0;13;1;69.0;28.0;2;Low;Low;10;40.0;Married;Graduation
36736.0;1;1;52;10.0;0.0;3.0;0.0;0.0;4.0;1;1;0;2;6;0;0;0;0;0;0;3;11;0;57;2574;13.0;9;0;17.0;4.0;2;Low;Low;4;25.0;Single;PhD
77568.0;0;1;30;1230.0;0.0;396.0;232.0;178.0;158.0;1;10;2;8;5;0;1;1;1;0;0;3;11;0;41;2832;2036.0;1878;3;2194.0;158.0;1;High;High;21;4.761904761904762;Together;Graduation
49187.0;0;1;63;81.0;1.0;31.0;2.0;1.0;0.0;1;1;1;5;2;0;0;0;0;0;0;3;11;0;44;2328;116.0;116;0;116.0;0.0;1;Medium;Medium;8;12.5;Together;PhD
30168.0;1;0;51;154.0;20.0;66.0;0.0;12.0;27.0;7;6;1;4;9;0;0;0;0;0;0;3;11;0;42;2638;252.0;225;0;279.0;27.0;1;Medium;Low;18;38.88888888888889;Single;Graduation
34053.0;0;1;14;63.0;0.0;21.0;7.0;0.0;12.0;1;3;0;3;8;0;0;0;0;0;0;3;11;0;52;2816;91.0;79;0;103.0;12.0;1;Low;Low;7;14.285714285714285;Together;Master
38196.0;1;1;20;30.0;0.0;11.0;0.0;0.0;3.0;3;2;0;4;5;0;0;0;0;0;0;3;11;0;49;2231;41.0;38;0;44.0;3.0;2;Low;Low;9;33.33333333333333;Married;Master
59412.0;0;0;56;90.0;67.0;165.0;30.0;43.0;11.0;1;4;2;8;3;0;0;0;0;0;0;3;11;0;69;2230;395.0;384;0;406.0;11.0;0;Medium;Medium;15;6.666666666666667;Married;Master
70924.0;0;0;41;635.0;114.0;254.0;132.0;152.0;76.0;1;6;6;7;3;0;0;1;0;0;0;3;11;0;55;2242;1287.0;1211;1;1363.0;76.0;0;High;High;20;5.0;Married;2n Cycle
54165.0;0;0;72;127.0;4.0;73.0;15.0;6.0;11.0;1;2;1;7;2;0;0;0;0;0;0;3;11;0;51;2556;225.0;214;0;236.0;11.0;0;Medium;Medium;11;9.090909090909092;Together;Graduation
32300.0;1;0;1;13.0;3.0;6.0;6.0;5.0;6.0;1;1;0;3;8;0;0;0;0;0;0;3;11;0;47;2701;33.0;27;0;39.0;6.0;1;Low;Low;5;20.0;Married;Graduation
20180.0;0;0;27;18.0;42.0;24.0;15.0;20.0;18.0;1;2;1;4;7;0;0;0;0;0;0;3;11;0;44;2653;119.0;101;0;137.0;18.0;0;Medium;Low;8;12.5;Single;Graduation
34961.0;1;0;77;45.0;2.0;26.0;4.0;1.0;1.0;3;3;1;3;7;0;0;0;0;0;0;3;11;0;47;2169;78.0;77;0;79.0;1.0;1;Low;Low;10;30.0;Married;Graduation
28440.0;1;0;87;38.0;1.0;24.0;0.0;0.0;0.0;1;2;0;3;8;0;0;0;0;0;0;3;11;0;46;2516;63.0;63;0;63.0;0.0;1;Low;Low;6;16.666666666666664;Together;PhD
64504.0;1;2;81;986.0;36.0;168.0;16.0;0.0;108.0;7;11;3;4;7;0;0;0;0;0;0;3;11;1;67;2641;1206.0;1098;0;1314.0;108.0;3;High;High;25;28.000000000000004;Together;PhD
33564.0;0;1;51;61.0;0.0;3.0;0.0;0.0;7.0;1;1;1;3;5;0;0;0;0;0;0;3;11;0;54;2164;64.0;57;0;71.0;7.0;1;Low;Low;6;16.666666666666664;Together;Master
17345.0;1;0;79;4.0;9.0;16.0;17.0;0.0;12.0;2;2;1;2;8;0;0;0;0;0;0;3;11;0;42;2762;46.0;34;0;58.0;12.0;1;Low;Low;7;28.57142857142857;Married;Graduation
56320.0;0;1;11;201.0;53.0;172.0;116.0;77.0;83.0;3;5;4;9;4;0;0;0;0;0;0;3;11;0;53;2606;619.0;536;0;702.0;83.0;1;Medium;Medium;21;14.285714285714285;Married;PhD
28647.0;1;0;54;19.0;8.0;29.0;0.0;12.0;26.0;1;2;2;2;7;1;0;0;0;0;0;3;11;1;42;2471;68.0;42;1;94.0;26.0;1;Low;Low;7;14.285714285714285;Single;Graduation
15038.0;1;0;93;4.0;8.0;11.0;19.0;12.0;26.0;2;2;1;2;9;0;0;0;0;0;0;3;11;0;33;2675;54.0;28;0;80.0;26.0;1;Low;Low;7;28.57142857142857;Single;Basic
32173.0;0;1;0;18.0;0.0;2.0;0.0;0.0;2.0;1;1;0;3;4;0;0;0;0;0;0;3;11;0;62;2491;20.0;18;0;22.0;2.0;1;Low;Low;5;20.0;Divorced;PhD
68316.0;0;1;54;806.0;80.0;161.0;120.0;11.0;33.0;5;10;7;10;6;0;0;0;0;0;0;3;11;0;56;2761;1178.0;1145;0;1211.0;33.0;1;High;High;32;15.625;Together;2n Cycle
74538.0;0;0;21;380.0;98.0;733.0;110.0;112.0;28.0;1;8;8;5;3;0;0;1;0;0;0;3;11;1;49;2524;1433.0;1405;1;1461.0;28.0;0;High;High;22;4.545454545454546;Together;Graduation
91700.0;0;0;58;576.0;172.0;961.0;125.0;115.0;19.0;1;8;6;5;3;0;0;0;0;0;0;3;11;1;49;2687;1949.0;1930;0;1968.0;19.0;0;High;High;20;5.0;Single;Graduation
68695.0;0;0;3;458.0;81.0;356.0;106.0;50.0;40.0;1;4;4;7;2;0;0;0;0;0;0;3;11;0;51;2163;1051.0;1011;0;1091.0;40.0;0;High;High;16;6.25;Together;Graduation
31056.0;1;0;99;5.0;10.0;13.0;3.0;8.0;16.0;1;1;0;3;8;0;0;0;0;0;0;3;11;0;43;2682;39.0;23;0;55.0;16.0;1;Low;Low;5;20.0;Married;2n Cycle
28071.0;0;0;65;39.0;33.0;130.0;41.0;26.0;44.0;2;5;1;5;8;0;0;0;0;0;0;3;11;0;40;2828;269.0;225;0;313.0;44.0;0;Medium;Low;13;15.384615384615385;Single;Graduation
37334.0;1;1;44;26.0;1.0;16.0;2.0;2.0;15.0;4;3;0;4;4;0;0;0;0;0;0;3;11;0;62;2282;47.0;32;0;62.0;15.0;2;Low;Low;11;36.36363636363637;Together;PhD
46423.0;1;1;6;68.0;0.0;16.0;0.0;0.0;8.0;3;2;0;4;7;0;0;0;0;0;0;3;11;0;48;2443;84.0;76;0;92.0;8.0;2;Low;Medium;9;33.33333333333333;Single;Master
37126.0;1;0;9;45.0;3.0;9.0;4.0;4.0;7.0;1;1;2;2;6;1;0;0;0;0;0;3;11;1;49;2250;65.0;58;1;72.0;7.0;1;Low;Low;6;16.666666666666664;Married;PhD
47703.0;0;1;95;359.0;0.0;134.0;13.0;26.0;123.0;4;6;3;8;5;0;0;0;0;0;0;3;11;0;67;2555;532.0;409;0;655.0;123.0;1;Medium;Medium;21;19.047619047619047;Married;Graduation
61180.0;0;1;70;403.0;24.0;29.0;6.0;24.0;218.0;2;5;5;6;3;1;0;0;0;0;0;3;11;0;61;2226;486.0;268;1;704.0;218.0;1;Medium;Medium;18;11.11111111111111;Married;Graduation
38998.0;1;1;92;34.0;1.0;14.0;0.0;0.0;5.0;3;2;0;3;8;0;0;0;0;0;1;3;11;0;66;2762;49.0;44;0;54.0;5.0;2;Low;Low;8;37.5;Married;Graduation
8028.0;0;0;62;73.0;18.0;66.0;7.0;12.0;2.0;15;0;1;0;19;0;0;0;0;0;0;3;11;0;29;2808;176.0;174;0;178.0;2.0;0;Medium;Low;16;93.75;Single;Graduation
76081.0;0;0;85;292.0;30.0;415.0;63.0;33.0;200.0;1;4;5;4;2;0;0;0;1;0;0;3;11;0;58;2196;833.0;633;1;1033.0;200.0;0;High;High;14;7.142857142857142;Together;Graduation
34728.0;1;0;2;14.0;0.0;16.0;0.0;0.0;6.0;1;1;1;2;6;0;0;0;0;0;0;3;11;1;34;2493;30.0;24;0;36.0;6.0;1;Low;Low;5;20.0;Together;Graduation
33168.0;0;1;0;80.0;1.0;37.0;0.0;1.0;3.0;3;2;1;4;7;0;0;0;0;0;0;3;11;0;55;2783;119.0;116;0;122.0;3.0;1;Medium;Low;10;30.0;Single;Master
33585.0;0;1;91;30.0;11.0;33.0;13.0;6.0;29.0;1;2;0;4;4;0;0;0;0;0;0;3;11;0;54;2436;93.0;64;0;122.0;29.0;1;Medium;Low;7;14.285714285714285;Married;Master
77037.0;0;1;3;463.0;96.0;333.0;168.0;53.0;10.0;1;7;7;12;3;0;0;0;0;0;0;3;11;0;60;2418;1113.0;1103;0;1123.0;10.0;1;High;High;27;3.7037037037037033;Married;PhD
35196.0;1;0;68;75.0;12.0;141.0;43.0;39.0;187.0;6;6;1;5;8;0;0;0;0;0;0;3;11;1;36;2752;310.0;123;0;497.0;187.0;1;Medium;Low;18;33.33333333333333;Together;Graduation
44529.0;0;1;98;538.0;13.0;91.0;17.0;6.0;26.0;6;6;2;11;5;0;1;0;0;0;0;3;11;0;54;2518;665.0;639;1;691.0;26.0;1;Medium;Medium;25;24.0;Married;Graduation
28764.0;1;1;16;8.0;0.0;3.0;0.0;0.0;1.0;1;1;0;2;8;1;0;0;0;0;0;3;11;0;54;2183;11.0;10;1;12.0;1.0;2;Low;Low;4;25.0;Together;PhD
69098.0;0;0;82;1315.0;22.0;780.0;145.0;0.0;178.0;1;7;8;9;5;0;0;0;0;0;0;3;11;0;71;2657;2262.0;2084;0;2440.0;178.0;0;High;High;25;4.0;Married;PhD
25959.0;1;1;1;4.0;2.0;12.0;7.0;5.0;26.0;2;1;2;2;6;0;0;0;0;0;0;3;11;1;50;2659;30.0;4;0;56.0;26.0;2;Low;Low;7;28.57142857142857;Divorced;2n Cycle
27100.0;1;0;64;12.0;0.0;13.0;2.0;0.0;10.0;1;1;0;3;7;0;0;0;0;0;0;3;11;0;37;2609;27.0;17;0;37.0;10.0;1;Low;Low;5;20.0;Married;Master
70596.0;0;0;68;347.0;44.0;534.0;17.0;0.0;26.0;1;3;5;12;2;0;0;0;0;0;0;3;11;0;35;2791;942.0;916;0;968.0;26.0;0;High;High;21;4.761904761904762;Single;Graduation
42557.0;0;1;98;192.0;5.0;53.0;0.0;5.0;15.0;4;6;1;4;8;0;0;0;0;0;0;3;11;0;46;2828;255.0;240;0;270.0;15.0;1;Medium;Medium;15;26.666666666666668;Married;Graduation
